Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984162,J347867 030411,29458.81,NORTHERN COUNTIES HOUSING ASSC (SP),352940,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984163,J347880 030411,6096.36,YMH FOUNDATION LTD SHEFFIELD H/A (SP),362542,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984164,J347873 030411,6590.16,CARRWOOD HOUSE (SP),363987,Social Community Care,RESIDENTIAL CARE HOMES
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984165,J347891 030411,54144.00,SHEFFIELD CARE TRUST (SP),366826,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984166,J347833 030411,619.68,ABBEYFIELD UK (SP),375629,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984167,J347852 030411,28318.62,THE SALVATION ARMY (SP),384879,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984168,J347892 030411,35712.00,DIMENSIONS (UK) LTD.,386516,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984170,J347835 030411,3306.66,STOTHARD ROAD SCHEME LTD (SP),416114,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984171,J347838 030411,14560.18,TURNING POINT SERVICES LTD,482885,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984172,J347839 030411,12839.77,THE EXTRACARE CHARITABLE TRUST (SP),486025,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984173,J347840 030411,6412.86,SANCTUARY HOME CARE (SP),529524,Social Community Care,HOME CARE SERVICES
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984174,J347836 030411,1570.56,AGE CONCERN SHEFFIELD,347104,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984175,J347884 030411,20964.00,CITIZENSHIP FIRST LTD (SP),351120,Social Community Care,DISABILITY & SPECIAL NEEDS - S
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984176,J347837 030411,17268.00,HOME FARM TRUST LTD (SP),351124,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984177,J347847 030411,24361.68,PHOENIX HOUSE (SP),351126,Medical,DRUG MISUSE - ADVICE & COUNSEL
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984178,J347881 030411,46331.45,ACTION HOUSING ASSOCIATION LIMITED (SP),351129,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984179,J347893 030411,35737.60,AGE CONCERN (SHEFFIELD) LTD (SP),351131,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984180,J347890 030411,16714.26,ASHIANA (SP),351133,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984181,J347858 030411,4384.80,CARR-GOMM SOCIETY (SP),351140,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984181,J347858 030411,20029.28,CARR-GOMM SOCIETY (SP),351140,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984182,J347848 030411,29259.21,CHERRYTREE SUPPORT SERVICES LTD (SP),351143,Facilities Management,HOSTELS
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984183,J347868 030411,28309.42,COMMUNITY ACTION HALFWAY HOME LTD (SP),351147,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984184,J347860 030411,10764.85,GRACE TEBBUTT HOUSE TRUST LTD (SP),351152,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984185,J347846 030411,20233.21,HAVEN HOUSE PROJECT (SP),351155,Medical,COUNSELLING & ADVICE SERVICES
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984186,J347861 030411,37155.32,PLACES FOR PEOPLE INDIVIDUAL SUPPORT(SP),351159,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984187,J347871 030411,49815.08,NOMAD HOMELESS ADV & SUPP UNIT (SP),351162,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984188,J347843 030411,10310.22,NORMAN HOUSE (SP),351166,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984189,J347849 030411,21675.76,PITSMOOR YOUTH HOUSING TRUST LTD. (SP),351170,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-03-02,2984190,J347850 030411,51572.24,REFUGEE HOUSING ASSOCIATION (SP),351173,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984205,800306724/48,750.78,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984212,21779,3103.15,ARRIVING LIMITED,493335,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984213,800312856/47,1084.91,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984214,800459652/148,811.56,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984226,LGUFCP9F,13418.88,NPOWER,347938,Utilities,ELECTRICITY COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984227,SC/PF6768,3891.21,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984228,SC/PF6770,8065.79,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984229,SC/PF6771,3829.67,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984230,SC/PF6772,2736.94,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984231,SC/PF6773,9253.17,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984232,SC/PF6774,4261.38,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984234,SC/PF6775,3512.26,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984235,SC/PF6776,4119.40,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984236,SC/PF6777,3904.04,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-03-02,2984239,446598,653.50,RODGERS PLANT HIRE,500895,Construction,CONSTRUCTION CONTRACTORS - GEN
PFI 4 - UNITARY CHARGE,6270,SERVICE / PFI UNITARY CHARGE,2011-03-02,2984241,87,734946.35,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2011-03-02,2984261,9032929363,10033.12,ROYAL MAIL GROUP PLC,295326,Mail Services,DELIVERY SERVICES
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984263,ERS INVOICE47704,8182.50,TERRY GROUP LTD.,208934,Construction,LIFT MNFRS
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984264,ERS INVOICE47705,14945.25,PAUL BEATSON BUILDING CONTRACTORS LTD,207418,Construction,BUILDERS
MINOR WORK GRANTS,1165,NC&A OTHER,2011-03-02,2984265,ERS INVOICE47706,2000.00,CHAPELTOWN GLASS WINDOW & FACIA COMPANY,427494,Construction,DOUBLE GLAZING INSTALLERS
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984266,ERS INVOICE47707,3883.55,BANCROFT PLUMBING & HEATING LTD,398394,Construction,PLUMBERS
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984267,ERS INVOICE47708,4733.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984268,ERS INVOICE47709,3950.00,A CLIFFE,202578,Construction,ROOFING SERVICES
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984269,ERS INVOICE47710,3288.05,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
BARNSLEY RHB LOANS HAL,1194,OTHER FEES,2011-03-02,2984270,ERS INVOICE47711,3131.00,PARKER & BRAY,546370,Construction,BUILDERS
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984271,ERS INVOICE47712,4995.00,BANCROFT PLUMBING & HEATING LTD,398394,Construction,PLUMBERS
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984272,ERS INVOICE47713,4955.00,BANCROFT PLUMBING & HEATING LTD,398394,Construction,PLUMBERS
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984273,ERS INVOICE47714,6530.00,ABBEYDALE SHOWERS,302256,Construction,ELECTRICIANS & ELECTRICAL CONT
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984274,ERS INVOICE47715,4450.00,REDACTED PERSONAL DATA,505403,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
DISABLED GRANTS,1165,NC&A OTHER,2011-03-02,2984275,ERS INVOICE47716,15600.00,REDACTED PERSONAL DATA,547540,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,MOTOR VEHICLE,2011-03-02,2984276,ERS INVOICE47717,2315.20,DRIVE ASSIST,335642,Financial Services,ACCIDENT MANAGEMENT
CLAIMS,8740,MOTOR VEHICLE,2011-03-02,2984277,ERS INVOICE47718,1764.82,AI CLAIMS SOLUTIONS,320709,Financial Services,ACCIDENT MANAGEMENT
CLAIMS,8740,HIGHWAYS,2011-03-02,2984280,ERS INVOICE47721,762.00,DEPARTMENT FOR WORK & PENSIONS,326920,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,PUBLIC LIABILITY,2011-03-02,2984283,ERS INVOICE47724,505.00,DEPARTMENT FOR WORK & PENSIONS,326920,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,EMPLOYERS LIABILITY,2011-03-02,2984284,ERS INVOICE47725,7767.73,THOMPSONS CLIENT ACCOUNT,505870,Legal Services,SOLICITORS
CLAIMS,8740,EMPLOYERS LIABILITY,2011-03-02,2984285,ERS INVOICE47726,8750.00,THOMPSONS CLIENT ACCOUNT,505870,Legal Services,SOLICITORS
DISTRICT HEATING GENERAL,6150,ELECTRICITY,2011-03-02,2984289,27140334,635.36,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
CITY WIDE ALARM - GENERAL,8590,LANDLINE TELEPHONES,2011-03-02,2984303,VP79239170M11001NI,752.76,BRITISH TELECOMMUNICATIONS PLC,295860,ICT,TELECOMMUNICATION SERVICES
REDVERS HOUSE,6170,COMBINED HEAT AND POWER,2011-03-02,2984650,2113VEOL236901,5096.57,ENER-G SWITCH2 LTD,546534,Unclassified Non Trade,INSTRUMENTATION ENGINEERS
SHEFFIELD EMPLOYABILITY PROJEC,8440,FEE EXPENSES,2011-03-02,2984655,900063930,9900.00,DAVIS LANGDON,546969,Consultancy,QUANTITY SURVEYORS
CORPORATE COSTS,8420,ADVERTISING AND PUBLICITY,2011-03-02,2984724,6625983,2555.31,THE STAR,262789,Education,NEWSPAPER & MAGAZINE PUBLISHER
SNIPS,8180,GRANTS,2011-03-02,2984727,563,3709.09,WOODTHORPE DEVELOPMENT TRUST,419565,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-03-02,2984737,1234967,703.22,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
SNIPS,8180,GRANTS,2011-03-02,2984752,431,2350.00,TEAM - TEACH,399353,Human Resources,TRAINING SERVICES
SENSORY VISION,8040,LEARNING RESOURCES,2011-03-02,2984753,4112142,698.00,MCGRAW-HILL INTERNATIONAL UK LTD,329671,Financial Services,FINANCIAL SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-03-02,2984758,1234966,677.34,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
ARTS EDUCATION,8440,FEE EXPENSES,2011-03-02,2984773,ERS INVOICE47730,500.00,MRS JANE CLAY,532815,Education,EDUCATIONAL SERVICES
ARTS EDUCATION,8440,FEE EXPENSES,2011-03-02,2984774,ERS INVOICE47731,2000.00,DR FRAN BARNES,528173,Facilities Management,ARTISTS & ILLUSTRATORS
FORMER EAZ,8460,CONSULTANTS FEES,2011-03-02,2984775,ERS INVOICE47732,12043.55,MR TONY DESSENT,524993,Unclassified Non Trade,LOCAL GOVERNMENT
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2011-03-02,2984776,ERS INVOICE47733,5000.00,SHEFFIELD INFORMATION LINK,332794,Human Resources,INFORMATION SERVICES
SNIPS,8180,GRANTS,2011-03-02,2984777,ERS INVOICE47734,720.00,MISS DAWN JONES,547267,Education,EDUCATIONAL TRAINING PROVIDERS
CLAIMS,8740,EMPLOYERS LIABILITY,2011-03-02,2984779,ERS INVOICE47736,15000.00,THOMPSONS SOLICITORS,455710,Legal Services,SOLICITORS
SCHOOL IMPROVEMENT PARTNERS,8440,FEE EXPENSES,2011-03-02,2984780,ERS INVOICE47737,3025.00,REDACTED PERSONAL DATA,540958,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SERVICE MAIN BUDGET,8440,FEE EXPENSES,2011-03-02,2984781,ERS INVOICE47738,7200.00,DENISE COPPARD,482175,Consultancy,BUSINESS & MANAGEMENT CONSULTA
YOUTH OPPORTUNITY FUND,9120,OTHER AGENCIES,2011-03-02,2984783,ERS INVOICE47740,9630.00,YOUTH INITIATIVES,450903,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INVESTMENT IN COMMUNITIES2,9120,OTHER AGENCIES,2011-03-02,2984785,ERS INVOICE47743,1400.00,TINSLEY TREE PROJECT,387262,Unclassified Non Trade,COMMUNITY PROJECTS
PERMANENCE & THROUGHCARE STAFF,6160,GAS,2011-03-02,2984991,A3645355/S1862758,1327.84,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-03-02,2984992,56697,612.00,WHITESPRINT GROUP LIMITED,202894,Facilities Management,PRINTERS
PURCHASING ELDERLY,8350,MISCELLANEOUS EXPENSES,2011-03-02,2985095,ERS INVOICE47753,500.00,REDACTED PERSONAL DATA,546958,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CAR PARKING MANAGEMENT,8110,"CLOTHING, UNIFORM AND LAUNDRY",2011-03-03,2923749,312264,2546.48,ARDEN WINCH & CO LTD,203023,Clothing,SAFETY EQUIPMENT & CLOTHING
VACANT PROPERTIES,6020,REPAIRS AND MTCE - PROGRAMMED,2011-03-03,2951976,5/483/72BC/40813,4102.13,WILDSCAPES LTD,472494,Consultancy,LANDSCAPE ARCHITECTS & DESIGNE
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2011-03-03,2955169,5818,5625.00,CULTURAL MENTOR SERVICE,412232,Education,EDUCATIONAL TRAINING PROVIDERS
CORPORATE COSTS,8420,ADVERTISING AND PUBLICITY,2011-03-03,2960071,72427,1495.00,MARK JENKINSON & SON,206710,Unclassified Trade,AUCTIONEERS & VALUERS
CORPORATE COSTS,8420,ADVERTISING AND PUBLICITY,2011-03-03,2960075,72428,2325.00,MARK JENKINSON & SON,206710,Unclassified Trade,AUCTIONEERS & VALUERS
COMMUNITY CENTRES - GENERAL,6030,REPAIRS AND MTCE - RESPONSIVE,2011-03-03,2971611,725,790.00,FOCUS CCTV LIMITED,486379,Facilities Management,CCTV & VIDEO EQUIPMENT
VACANT PROPERTIES,6020,REPAIRS AND MTCE - PROGRAMMED,2011-03-03,2971800,40583,549.21,GLEADLESS VALLEY WILDLIFE TRUST,418148,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VACANT PROPERTIES,6030,REPAIRS AND MTCE - RESPONSIVE,2011-03-03,2973479,7094101,777.50,SAFE ESTATES SERVICES LTD,314915,Facilities Management,SECURITY SERVICES
AIM HIGHER GIFTED & TALENTED,8440,FEE EXPENSES,2011-03-03,2974631,I00282,1500.00,LONGLEY PARK SIXTH FORM COLLEGE,375671,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
CARETAKERS - DWELLINGS,1161,NC&A MAIN CONTRACT,2011-03-03,2974764,7847,4010.00,AMK FENCE-IN  LTD,202934,Construction,FENCING CONTRACTORS
PUBLIC RIGHTS OF WAY,6390,OTHER HIGHWAY MAINTENANCE,2011-03-03,2974875,1857,1046.96,STEEL VALLEY PROJECT,386046,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
HIGHWAY COORDINATION,5610,AGENCY STAFF,2011-03-03,2974906,1273145,1016.81,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
VACANT PROPERTIES,6020,REPAIRS AND MTCE - PROGRAMMED,2011-03-03,2975237,9796,600.00,RICHMOND ENVIRONMENTAL SERVICES,331472,Environmental Services,DRAIN & SEWER CLEARANCE
CITY,1161,NC&A MAIN CONTRACT,2011-03-03,2975258,547,528982.03,SHEFFIELD LEP LTD,482230,Unclassified Non Trade,LOCAL GOVERNMENT
CORPORATE COSTS,8420,ADVERTISING AND PUBLICITY,2011-03-03,2976732,72491,1025.00,MARK JENKINSON & SON,206710,Unclassified Trade,AUCTIONEERS & VALUERS
CARETAKERS - DWELLINGS,1161,NC&A MAIN CONTRACT,2011-03-03,2976944,7286,742.00,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-03,2977435,3IN/10173541,2207.00,TUNSTALL HEALTHCARE (UK) LIMITED,209178,ICT,TELECOMMUNICATIONS EQUIPMENT &
POPULATION GROWTH - F&DESIGN,1161,NC&A MAIN CONTRACT,2011-03-03,2977760,ED03216/5,104700.00,WILLMOTT DIXON CAPITAL WORKS LIMITED,544310,Construction,BUILDERS
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2011-03-03,2978245,6639139,504.12,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
VACANT PROPERTIES,6020,REPAIRS AND MTCE - PROGRAMMED,2011-03-03,2978301,INV051714,1061.00,CONSTANT SECURITY SERVICES LIMITED,501937,Facilities Management,SECURITY SERVICES
VACANT PROPERTIES,6020,REPAIRS AND MTCE - PROGRAMMED,2011-03-03,2978319,INV051713,1835.53,CONSTANT SECURITY SERVICES LIMITED,501937,Facilities Management,SECURITY SERVICES
COMMUNITY CENTRES - GENERAL,6030,REPAIRS AND MTCE - RESPONSIVE,2011-03-03,2978322,INV051935,1506.62,CONSTANT SECURITY SERVICES LIMITED,501937,Facilities Management,SECURITY SERVICES
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-03-03,2979178,13709,589.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2011-03-03,2979813,6669300,630.15,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
WOODLAND ESTATE,8260,WOODLAND DEVELOPMENT EXPENSES,2011-03-03,2979870,1055,540.00,H N TREES LTD,317072,Environmental Services,TREE WORK & FORESTRY SERVICES
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2011-03-03,2979913,6650933,753.98,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2011-03-03,2980043,74778,700.20,GEMMA BOOKS LTD,205104,Education,BOOKSELLERS
SWEEP,8260,WOODLAND DEVELOPMENT EXPENSES,2011-03-03,2980291,6027,694.50,NORTHERN POWER TOOLS & EQUIPMENT LTD.,207167,Building Construction Materials,POWER TOOLS
SHEFFIELD HOMES TREES,8440,FEE EXPENSES,2011-03-03,2980632,1445,1320.00,ANDERSON TREE CARE LTD,316084,Environmental Services,TREE WORK & FORESTRY SERVICES
AMD LEARNING YEAR,8440,FEE EXPENSES,2011-03-03,2980653,5851,1540.00,DEVELOPMENT EDUCATION CENTRE,327788,Unclassified Non Trade,EDUCATION AGENCIES & AUTHORITI
FURNISHED ACCOMMODATION,8050,SOFT FURNISHINGS,2011-03-03,2982603,15307,5100.00,ALLEN UPHOLSTERY,295763,Furniture,FURNITURE MNFRS - HOME & OFFIC
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-03-03,2982611,13721,698.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
INVESTMENT IN COMMUNITIES2,9120,OTHER AGENCIES,2011-03-03,2982844,SI11001058,2991.30,SOLON SECURITY LTD,348077,Facilities Management,SECURITY EQUIPMENT
PREV & EARLY INTERV. STRATEGY,8390,STATIONERY,2011-03-03,2983306,K2/I315947,663.37,XMA LIMITED,480777,ICT,COMPUTER CONSUMABLES & STATION
NORTH AREA MANAGEMENT FEE,5610,AGENCY STAFF,2011-03-03,2983333,636457,819.00,VENN GROUP,526014,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-03,2983530,3IN/10174066,560.00,TUNSTALL HEALTHCARE (UK) LIMITED,209178,ICT,TELECOMMUNICATIONS EQUIPMENT &
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-03,2983532,3IN/10174067,936.75,TUNSTALL HEALTHCARE (UK) LIMITED,209178,ICT,TELECOMMUNICATIONS EQUIPMENT &
YOUTH CRIME FIP,6210,RENTS,2011-03-03,2983773,11158,1741.25,BURNGREAVE NEW DEAL FOR COMMUNITIES,386442,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
GOVERNANCE TEAM,5790,EMPLOYEE EXPENSES,2011-03-03,2983839,2010/23/SHO/15/DEC/JD,881.00,DEAN KNIGHT PARTNERSHIP LTD,455728,Consultancy,ARCHITECTS
GOVERNANCE TEAM,5790,EMPLOYEE EXPENSES,2011-03-03,2983848,2010/33SHO/16/DEC/JD,946.20,DEAN KNIGHT PARTNERSHIP LTD,455728,Consultancy,ARCHITECTS
PROPERTY & FM,6030,OTHER RESPONSIVE REPAIRS,2011-03-03,2983853,11/17T,1203.20,LEEDA ELECTRICAL LIMITED,206382,Construction,ELECTRICIANS & ELECTRICAL CONT
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2011-03-03,2984654,6660611,1260.30,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
OUT OF CITY FEES - EDUCATION P,9310,EDUCATIONAL OR JOINT PLACEMENT,2011-03-03,2984745,OP/I908302,21025.00,RNIB,295117,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
WORKFORCE DEVELOPMENT,8440,FEE EXPENSES,2011-03-03,2984754,1282,8462.00,SHEFFIELD OUT OF SCHOOL NETWORK,310547,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ROAD SAFETY,5610,AGENCY STAFF,2011-03-03,2984767,1280005,1461.60,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
14-16 ENGAGEMENT PROGRAMME,9120,OTHER AGENCIES,2011-03-03,2984823,27,500.00,WHIRLOW HALL FARM TRUST LTD,318019,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY SOUTH,8420,ADVERTISING AND PUBLICITY,2011-03-03,2984866,GK6329,600.00,HERON PUBLICATIONS LTD,399595,Education,NEWSPAPER & MAGAZINE PUBLISHER
FIRST START CHILDRENS CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-03,2984867,866JN-1,1536.00,COMMUNITY PLAYTHINGS,511400,Education,EDUCATIONAL EQUIPMENT & SUPPLI
