Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048177,J374149 260611,16592.00,SILVER HEALTH CARE LTD,361802,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2011-06-01,3048178,J374151 260611,1416.44,HAVENFIELD LODGE,361919,Social Community Care,NURSING HOMES
PHYSICAL DISABILITIES PURCHASI,9210,CONTINUING NURSING CARE,2011-06-01,3048178,J374151 260611,5298.12,HAVENFIELD LODGE,361919,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048178,J374151 260611,16282.28,HAVENFIELD LODGE,361919,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048178,J374151 260611,2105.84,HAVENFIELD LODGE,361919,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048179,J374154 260611,21973.28,BEECH TREE HALL,327636,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048180,J374158 260611,4739.76,BEECHWOOD,362117,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048181,J374159 260611,7141.32,CEDAR LODGE RH,362171,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048182,J374160 260611,2420.32,OAKWOOD (DEVON COURT),362087,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048183,J374162 260611,9510.52,ELMWOOD HOUSE NURSING HOME,362098,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048184,J374163 260611,1927.24,BROOMHOUSE,362002,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048185,J374169 260611,2830.44,THE GREEN,361956,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048185,J374169 260611,3040.00,THE GREEN,361956,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048186,J374172 260611,1828.92,DERWENT LODGE,362172,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048187,J374181 260611,44196.00,NIGHTINGALES RES.HOME,361897,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048188,J374184 260611,19676.00,HADDON COURT NURSING HOME,361916,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048188,J374184 260611,24288.00,HADDON COURT NURSING HOME,361916,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048189,J374190 260611,16306.16,EAGLE HOUSE CARE HOME,361977,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048189,J374190 260611,6019.72,EAGLE HOUSE CARE HOME,361977,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048189,J374190 260611,1279.32,EAGLE HOUSE CARE HOME,361977,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048189,J374190 260611,15317.20,EAGLE HOUSE CARE HOME,361977,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048190,J374191 260611,10808.00,PRIOR BANK HOUSE,361772,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048191,J374195 260611,24320.00,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
PHYSICAL DISABILITIES PURCHASI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048191,J374195 260611,1524.00,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048192,J374196 260611,7347.20,ORCHARD CARE RESIDENTIAL HOME,362100,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048192,J374196 260611,6351.40,ORCHARD CARE RESIDENTIAL HOME,362100,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048193,J374199 260611,26232.00,NORWOOD GRANGE,361907,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048194,J374202 260611,23220.00,DARNALL VIEW RESIDENTIAL HOME,362170,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048195,J374205 260611,1595.88,HAZELDENE NURSING HOME,340163,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048195,J374205 260611,7580.00,HAZELDENE NURSING HOME,340163,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048195,J374205 260611,23232.00,HAZELDENE NURSING HOME,340163,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048196,J374207 260611,19932.00,PEXTON GRANGE LTD,361942,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048197,J374208 260611,2741.20,BROOMGROVE TRUST NURSING,361755,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048198,J374209 260611,9041.80,BETHANY HOUSE,361787,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048199,J374211 260611,4000.00,BROOMCROFT HOUSE,361960,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048200,J374220 260611,14764.00,AARON HOUSE,361752,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048201,J374223 260611,1500.00,NEWFIELD NURSING HOME,361980,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048201,J374223 260611,29114.00,NEWFIELD NURSING HOME,361980,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048201,J374223 260611,1959.40,NEWFIELD NURSING HOME,361980,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048202,J374224 260611,7192.00,NORTHFIELD NURSING HOME,361770,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048202,J374224 260611,21189.20,NORTHFIELD NURSING HOME,361770,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048203,J374225 260611,4600.00,OVERDALE,361771,Social Community Care,REST & RETIREMENT HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048204,J374226 260611,1609.12,CAMBRON HOUSE CARE HOME,361832,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048205,J374228 260611,3627.64,FITZWILLIAM LODGE NH (PD),361908,Social Community Care,NURSING HOMES
PHYSICAL DISABILITIES PURCHASI,9210,CONTINUING NURSING CARE,2011-06-01,3048205,J374228 260611,1942.88,FITZWILLIAM LODGE NH (PD),361908,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048206,J374232 260611,1784.00,DOVE COURT RESIDENTIAL HOME,362096,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048207,J374234 260611,13243.72,CRAGSIDE HOUSE RES. HOME,361926,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048208,J374235 260611,10235.40,HASCOT HOUSE,361808,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048209,J374238 260611,1531.56,RUTLAND RESIDENTIAL HOME,361939,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9210,CONTINUING NURSING CARE,2011-06-01,3048210,J374240 260611,1547.52,HEADINGLEY COURT CARE HOME,362017,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048210,J374240 260611,1500.00,HEADINGLEY COURT CARE HOME,362017,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048211,J374242 260611,1652.00,BROADACRES CARE HOME,522768,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048212,J374244 260611,7880.76,11 FRASER DRIVE,361875,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048213,J374245 260611,6649.16,15 COLLEY ROAD,361823,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048214,J374246 260611,7678.84,169 GLEADLESS COMMON,361822,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048215,J374247 260611,14825.60,209-211 BURNCROSS ROAD,361965,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048216,J374248 260611,3401.76,261 HIGH GREAVE,362155,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2011-06-01,3048216,J374248 260611,2267.84,261 HIGH GREAVE,362155,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048217,J374249 260611,1494.88,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048218,J374250 260611,6497.44,3 STATION ROAD,362166,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048219,J374251 260611,5718.00,31 GLEADLESS CRESCENT,362168,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048220,J374252 260611,1098.48,4 FRANCE ROAD,362156,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2011-06-01,3048220,J374252 260611,1098.48,4 FRANCE ROAD,362156,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048221,J374253 260611,2775.92,5 STATION ROAD,361874,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048221,J374253 260611,5310.60,5 STATION ROAD,361874,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048222,J374254 260611,1098.48,6 FRANCE ROAD,361876,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048223,J374255 260611,3082.68,759 GLEADLESS ROAD,361806,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048224,J374256 260611,1410.16,9 FRASER DRIVE,361861,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048224,J374256 260611,3896.68,9 FRASER DRIVE,361861,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048225,J374257 260611,4110.24,930 GLEADLESS ROAD,361807,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048226,J374258 260611,29408.57,SILVER LODGE CARE HOME,361763,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048227,J374259 260611,11440.00,ALEXANDER COURT,361889,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048227,J374259 260611,18632.00,ALEXANDER COURT,361889,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048228,J374269 260611,6306.88,HEATH FARM,361966,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048229,J374271 260611,37811.32,HAYTHORNE PLACE,362099,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2011-06-01,3048229,J374271 260611,6363.92,HAYTHORNE PLACE,362099,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9210,CONTINUING NURSING CARE,2011-06-01,3048229,J374271 260611,15503.12,HAYTHORNE PLACE,362099,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048229,J374271 260611,30815.28,HAYTHORNE PLACE,362099,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048230,J374273 260611,12872.00,DALEWOOD VIEW,361953,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048230,J374273 260611,16908.00,DALEWOOD VIEW,361953,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048231,J374275 260611,3048.00,BYRON LODGE RESIDENTIAL HOME,362123,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048232,J374276 260611,1511.60,CLIFF HOUSE RESIDENTIAL HOME,362088,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048233,J374278 260611,26052.00,NORTH HILL RESIDENTIAL HOME,362254,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9210,CONTINUING NURSING CARE,2011-06-01,3048234,J374281 260611,22414.12,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048234,J374281 260611,15905.56,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PHYSICAL DISABILITIES PURCHASI,9220,CONTINUING BLOCK BOOKED,2011-06-01,3048234,J374281 260611,3533.40,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048235,J374283 260611,1516.00,ELM LODGE,433486,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048236,J374284 260611,6192.00,SEVENHILLS NURSING,362104,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048237,J374285 260611,15820.00,CAIRN HOME,368330,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048238,J374286 260611,4895.96,NORTHERN LIFE CARE LTD T/A UBU,361991,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048239,J374288 260611,1563.24,ST CECILIAS RESIDENTIAL HOME,370172,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048240,J374291 260611,5978.24,HAMILTON LODGE,418581,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048241,J374295 260611,1500.00,CLUMBER COURT RESIDENTIAL HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048241,J374295 260611,1560.00,CLUMBER COURT RESIDENTIAL HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048242,J374298 260611,1475.84,BROOKVIEW NURSING HOME,368323,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048242,J374298 260611,3068.00,BROOKVIEW NURSING HOME,368323,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048242,J374298 260611,3000.00,BROOKVIEW NURSING HOME,368323,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048243,J374299 260611,5507.36,SEVERN OAKS,368306,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2011-06-01,3048244,J374300 260611,7045.40,GREENSIDE COURT,373540,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048245,J374301 260611,6648.96,EDGECUMBE HOUSE,380015,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048246,J374303 260611,1352.00,PENRHOS HOME,376129,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048247,J374304 260611,3295.44,4 FRANCE ROAD,362156,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2011-06-01,3048248,J374305 260611,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048248,J374305 260611,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048249,J374306 260611,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048250,J374307 260611,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048251,J374308 260611,2056.00,DIMENSIONS (UK) LTD (SP),365809,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048252,J374330 260611,10966.16,RED HOUSE,387005,Facilities Management,HOTELS
PURCHASING,9210,CONTINUING NURSING CARE,2011-06-01,3048253,J374337 260611,4575.44,FAIRWINDS,397558,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048254,J374338 260611,10086.28,SHAFTESBURY HOUSE,403791,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048255,J374343 260611,4819.96,CHESTNUT GRANGE,418583,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048256,J374345 260611,10699.92,RYE HILL,420611,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048257,J374346 260611,5725.80,CHURCH VIEW RESIDENTIAL N/H,424064,Unclassified Non Trade,PLACES OF WORSHIP
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048258,J374349 260611,6167.96,PRIORY LODGE,430728,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048259,J374357 260611,4854.48,GORSE HILL,418457,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048260,J374360 260611,8348.20,AALPS,416380,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048261,J374362 260611,18792.44,REDCLIFFE HOUSE,446985,Facilities Management,GUEST HOUSES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048262,J374364 260611,6458.16,VALEO LIMITED,436642,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048263,J374365 260611,6868.64,BROOK LODGE,475031,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048264,J374369 260611,7393.00,GRETTON HOUSE,461869,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048265,J374378 260611,11258.08,FENNEY LODGE,408029,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048265,J374378 260611,6648.64,FENNEY LODGE,408029,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048266,J374379 260611,1645.80,CLOVERDALE,486191,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048267,J374381 260611,1644.00,COURT HOUSE RESIDENTIAL CARE HOME,487521,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048268,J374382 260611,1544.00,BELGRAVE COURT RESIDENTIAL CARE HOME,487981,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048269,J374384 260611,5395.44,OAK HOUSE,491029,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048270,J374389 260611,1347.52,212 SICEY AVENUE,492717,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2011-06-01,3048271,J374391 260611,894.56,1 BLACKBERRY FLATS,493437,Social Community Care,SHELTERED HOUSING
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2011-06-01,3048272,J374392 260611,894.56,37 HOLLINSEND ROAD,493438,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048273,J374396 260611,1500.00,RUSHEY MEAD MANOR CARE HOME,509651,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048274,J374397 260611,6797.40,THE CORNER HOUSE RESIDENTIAL HOME,509711,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048275,J374399 260611,1516.00,PILLING CARE HOME,513118,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-01,3048276,J374408 260611,1800.28,DERBY HOUSE NURSING HOME,529076,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048277,J374409 260611,1484.00,OAK TREE RESIDENTIAL CARE HOME,530009,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9200,CONTINUING RESIDENTIAL CARE,2011-06-01,3048278,J357315 010511,3523.11,CLARO ROAD,463335,Social Community Care,DISABILITY & SPECIAL NEEDS - S
